tai04_04_01.txt,341
tai04_04_02.txt,386
tai04_04_03.txt,506
tai04_04_04.txt,397
tai04_04_05.txt,487
tai04_04_06.txt,355
tai04_04_07.txt,292
tai04_04_08.txt,471
tai04_04_09.txt,494
tai04_04_10.txt,371
tai05_05_01.txt,654
tai05_05_02.txt,483
tai05_05_03.txt,715
tai05_05_04.txt,652
tai05_05_05.txt,674
tai05_05_06.txt,668
tai05_05_07.txt,530
tai05_05_08.txt,585
tai05_05_09.txt,687
tai05_05_10.txt,632
tai07_07_01.txt,902
tai07_07_02.txt,884
tai07_07_03.txt,984
tai07_07_04.txt,949
tai07_07_05.txt,764
tai07_07_06.txt,866
tai07_07_07.txt,943
tai07_07_08.txt,841
tai07_07_09.txt,923
tai07_07_10.txt,823
tai10_10_01.txt,1303
tai10_10_02.txt,1244
tai10_10_03.txt,1335
tai10_10_04.txt,1359
tai10_10_05.txt,1243
tai10_10_06.txt,1186
tai10_10_07.txt,1347
tai10_10_08.txt,1308
tai10_10_09.txt,1350
tai10_10_10.txt,1287
tai15_15_01.txt,1957
tai15_15_02.txt,1944
tai15_15_03.txt,1989
tai15_15_04.txt,1953
tai15_15_05.txt,2031
tai15_15_06.txt,1987
tai15_15_07.txt,2054
tai15_15_08.txt,1886
tai15_15_09.txt,2031
tai15_15_10.txt,1892
tai20_20_01.txt,2713
tai20_20_02.txt,2800
tai20_20_03.txt,2775
tai20_20_04.txt,2809
tai20_20_05.txt,2841
tai20_20_06.txt,2701
tai20_20_07.txt,2786
tai20_20_08.txt,2730
tai20_20_09.txt,2629
tai20_20_10.txt,2591
j3-per0-1,2184
j3-per0-2,1940
j3-per10-0,1933
j3-per10-1,1977
j3-per10-2,1888
j3-per20-0,1721
j3-per20-1,1444
j3-per20-2,1777
j4-per0-0,1931
j4-per0-1,2290
j4-per0-2,1899
j4-per10-0,2100
j4-per10-1,2044
j4-per10-2,1834
j4-per20-0,1663
j4-per20-1,2153
j4-per20-2,2141
j5-per0-0,2350
j5-per0-1,2739
j5-per0-2,2033
j5-per10-0,2541
j5-per10-1,2034
j5-per10-2,2128
j5-per20-0,2065
j5-per20-1,2201
j5-per20-2,2070
j6-per0-0,2391
j6-per0-1,2610
j6-per0-2,2223
j6-per10-0,1707
j6-per10-1,2128
j6-per10-2,1925
j6-per20-0,2119
j6-per20-1,1877
j6-per20-2,1838
j7-per0-0,2185
j7-per0-1,2400
j7-per0-2,2461
j7-per10-0,2217
j7-per10-1,2145
j7-per10-2,2169
j7-per20-0,2109
j7-per20-1,2044
j7-per20-2,2099
j8-per0-1,2610
j8-per0-2,2582
j8-per10-0,2707
j8-per10-1,2489
j8-per10-2,3016
j8-per20-0,2725
j8-per20-1,2320
j8-per20-2,2593
GP03-01.txt,2312
GP03-02.txt,2319
GP03-03.txt,1666
GP03-04.txt,1504
GP03-05.txt,1507
GP03-06.txt,1828
GP03-07.txt,1498
GP03-08.txt,1829
GP03-09.txt,2008
GP03-10.txt,1673
GP04-01.txt,2666
GP04-02.txt,2123
GP04-03.txt,2682
GP04-04.txt,1487
GP04-05.txt,2331
GP04-06.txt,1933
GP04-07.txt,2273
GP04-08.txt,2220
GP04-09.txt,2005
GP04-10.txt,2368
GP05-01.txt,3108
GP05-02.txt,2652
GP05-03.txt,2975
GP05-04.txt,2608
GP05-05.txt,2596
GP05-06.txt,2544
GP05-07.txt,3048
GP05-08.txt,3044
GP05-09.txt,1984
GP05-10.txt,2682
GP06-01.txt,2919
GP06-02.txt,3468
GP06-03.txt,2206
GP06-04.txt,3878
GP06-05.txt,2838
GP06-06.txt,2602
GP06-07.txt,3332
GP06-08.txt,2677
GP06-09.txt,2581
GP06-10.txt,2644
GP07-01.txt,3678
GP07-02.txt,3352
GP07-03.txt,3218
GP07-04.txt,3342
GP07-05.txt,2871
GP07-06.txt,2842
GP07-07.txt,2911
GP07-08.txt,2789
GP07-09.txt,3419
GP07-10.txt,3418
GP08-01.txt,2765
GP08-02.txt,3248
GP08-03.txt,2986
GP08-04.txt,3618
GP08-05.txt,3407
GP08-06.txt,3087
GP08-07.txt,2979
GP08-08.txt,3009
GP08-09.txt,2738
GP08-10.txt,3398
GP09-01.txt,3454
GP09-02.txt,4426
GP09-03.txt,3134
GP09-04.txt,3916
GP09-05.txt,2812
GP09-06.txt,2874
GP09-07.txt,3015
GP09-08.txt,3425
GP09-09.txt,4042
GP09-10.txt,3642
GP10-01.txt,2737
GP10-02.txt,3797
GP10-03.txt,3071
GP10-04.txt,3867
GP10-05.txt,3357
GP10-06.txt,3467
GP10-07.txt,3190
GP10-08.txt,3524
GP10-09.txt,3344
GP10-10.txt,3003
