tai04_04_01.txt,405
tai04_04_02.txt,410
tai04_04_03.txt,421
tai04_04_04.txt,386
tai04_04_05.txt,455
tai04_04_06.txt,322
tai04_04_07.txt,335
tai04_04_08.txt,494
tai04_04_09.txt,529
tai04_04_10.txt,387
tai05_05_01.txt,611
tai05_05_02.txt,417
tai05_05_03.txt,677
tai05_05_04.txt,657
tai05_05_05.txt,599
tai05_05_06.txt,701
tai05_05_07.txt,564
tai05_05_08.txt,524
tai05_05_09.txt,680
tai05_05_10.txt,589
tai07_07_01.txt,893
tai07_07_02.txt,944
tai07_07_03.txt,919
tai07_07_04.txt,878
tai07_07_05.txt,756
tai07_07_06.txt,903
tai07_07_07.txt,759
tai07_07_08.txt,906
tai07_07_09.txt,912
tai07_07_10.txt,841
tai10_10_01.txt,1274
tai10_10_02.txt,1221
tai10_10_03.txt,1337
tai10_10_04.txt,1112
tai10_10_05.txt,1282
tai10_10_06.txt,1310
tai10_10_07.txt,1344
tai10_10_08.txt,1110
tai10_10_09.txt,1287
tai10_10_10.txt,1305
tai15_15_01.txt,2022
tai15_15_02.txt,1971
tai15_15_03.txt,2128
tai15_15_04.txt,1938
tai15_15_05.txt,2071
tai15_15_06.txt,2106
tai15_15_07.txt,1707
tai15_15_08.txt,1957
tai15_15_09.txt,2135
tai15_15_10.txt,1991
tai20_20_01.txt,2659
tai20_20_02.txt,2956
tai20_20_03.txt,2779
tai20_20_04.txt,2841
tai20_20_05.txt,2888
tai20_20_06.txt,2617
tai20_20_07.txt,2808
tai20_20_08.txt,2803
tai20_20_09.txt,2725
tai20_20_10.txt,2607
j3-per0-1,2104
j3-per0-2,1927
j3-per10-0,1910
j3-per10-1,1550
j3-per10-2,1375
j3-per20-0,1699
j3-per20-1,1410
j3-per20-2,1854
j4-per0-0,2049
j4-per0-1,1873
j4-per0-2,2221
j4-per10-0,2204
j4-per10-1,2118
j4-per10-2,1857
j4-per20-0,1867
j4-per20-1,1645
j4-per20-2,1770
j5-per0-0,2245
j5-per0-1,1902
j5-per0-2,2244
j5-per10-0,2368
j5-per10-1,2138
j5-per10-2,2252
j5-per20-0,1952
j5-per20-1,2202
j5-per20-2,2200
j6-per0-0,2643
j6-per0-1,2242
j6-per0-2,2435
j6-per10-0,2033
j6-per10-1,2168
j6-per10-2,2561
j6-per20-0,2249
j6-per20-1,2513
j6-per20-2,2288
j7-per0-0,2388
j7-per0-1,2573
j7-per0-2,2845
j7-per10-0,2958
j7-per10-1,2553
j7-per10-2,2070
j7-per20-0,2418
j7-per20-1,2851
j7-per20-2,2559
j8-per0-1,2185
j8-per0-2,2636
j8-per10-0,2403
j8-per10-1,2492
j8-per10-2,2738
j8-per20-0,2313
j8-per20-1,2721
j8-per20-2,2068
GP03-01.txt,1975
GP03-02.txt,2155
GP03-03.txt,1830
GP03-04.txt,1667
GP03-05.txt,1830
GP03-06.txt,2153
GP03-07.txt,1659
GP03-08.txt,2157
GP03-09.txt,1836
GP03-10.txt,1510
GP04-01.txt,2327
GP04-02.txt,1474
GP04-03.txt,2320
GP04-04.txt,2059
GP04-05.txt,2313
GP04-06.txt,2317
GP04-07.txt,1901
GP04-08.txt,1903
GP04-09.txt,1938
GP04-10.txt,1694
GP05-01.txt,2599
GP05-02.txt,2935
GP05-03.txt,2136
GP05-04.txt,3233
GP05-05.txt,2452
GP05-06.txt,2687
GP05-07.txt,2702
GP05-08.txt,3168
GP05-09.txt,2834
GP05-10.txt,2559
GP06-01.txt,2639
GP06-02.txt,3966
GP06-03.txt,3486
GP06-04.txt,3617
GP06-05.txt,2996
GP06-06.txt,2285
GP06-07.txt,4259
GP06-08.txt,2608
GP06-09.txt,2690
GP06-10.txt,2849
GP07-01.txt,2685
GP07-02.txt,3513
GP07-03.txt,2962
GP07-04.txt,2737
GP07-05.txt,3326
GP07-06.txt,2652
GP07-07.txt,2993
GP07-08.txt,3717
GP07-09.txt,3737
GP07-10.txt,3027
GP08-01.txt,2945
GP08-02.txt,2765
GP08-03.txt,3345
GP08-04.txt,3322
GP08-05.txt,3600
GP08-06.txt,3129
GP08-07.txt,2589
GP08-08.txt,3119
GP08-09.txt,2983
GP08-10.txt,2956
GP09-01.txt,3221
GP09-02.txt,3650
GP09-03.txt,3517
GP09-04.txt,3315
GP09-05.txt,2816
GP09-06.txt,2717
GP09-07.txt,2766
GP09-08.txt,3642
GP09-09.txt,4216
GP09-10.txt,4567
GP10-01.txt,3020
GP10-02.txt,3227
GP10-03.txt,3571
GP10-04.txt,3872
GP10-05.txt,3733
GP10-06.txt,2890
GP10-07.txt,3985
GP10-08.txt,3208
GP10-09.txt,3518
GP10-10.txt,3696
