tai04_04_01.txt,155
tai04_04_02.txt,205
tai04_04_03.txt,169
tai04_04_04.txt,264
tai04_04_05.txt,245
tai04_04_06.txt,181
tai04_04_07.txt,154
tai04_04_08.txt,157
tai04_04_09.txt,227
tai04_04_10.txt,178
tai05_05_01.txt,237
tai05_05_02.txt,200
tai05_05_03.txt,313
tai05_05_04.txt,264
tai05_05_05.txt,294
tai05_05_06.txt,246
tai05_05_07.txt,310
tai05_05_08.txt,262
tai05_05_09.txt,309
tai05_05_10.txt,278
tai07_07_01.txt,309
tai07_07_02.txt,439
tai07_07_03.txt,451
tai07_07_04.txt,390
tai07_07_05.txt,364
tai07_07_06.txt,382
tai07_07_07.txt,339
tai07_07_08.txt,366
tai07_07_09.txt,412
tai07_07_10.txt,365
tai10_10_01.txt,530
tai10_10_02.txt,470
tai10_10_03.txt,535
tai10_10_04.txt,520
tai10_10_05.txt,527
tai10_10_06.txt,504
tai10_10_07.txt,499
tai10_10_08.txt,552
tai10_10_09.txt,460
tai10_10_10.txt,491
tai15_15_01.txt,692
tai15_15_02.txt,744
tai15_15_03.txt,717
tai15_15_04.txt,740
tai15_15_05.txt,757
tai15_15_06.txt,770
tai15_15_07.txt,736
tai15_15_08.txt,689
tai15_15_09.txt,783
tai15_15_10.txt,746
tai20_20_01.txt,903
tai20_20_02.txt,961
tai20_20_03.txt,979
tai20_20_04.txt,1024
tai20_20_05.txt,985
tai20_20_06.txt,1003
tai20_20_07.txt,1065
tai20_20_08.txt,1034
tai20_20_09.txt,1021
tai20_20_10.txt,1004
j3-per0-1,878
j3-per0-2,999
j3-per10-0,876
j3-per10-1,870
j3-per10-2,989
j3-per20-0,813
j3-per20-1,1031
j3-per20-2,881
j4-per0-0,912
j4-per0-1,1061
j4-per0-2,971
j4-per10-0,741
j4-per10-1,959
j4-per10-2,835
j4-per20-0,1052
j4-per20-1,1035
j4-per20-2,947
j5-per0-0,955
j5-per0-1,1063
j5-per0-2,1055
j5-per10-0,930
j5-per10-1,972
j5-per10-2,1017
j5-per20-0,736
j5-per20-1,879
j5-per20-2,839
j6-per0-0,938
j6-per0-1,1099
j6-per0-2,805
j6-per10-0,953
j6-per10-1,940
j6-per10-2,876
j6-per20-0,1000
j6-per20-1,851
j6-per20-2,995
j7-per0-0,898
j7-per0-1,914
j7-per0-2,939
j7-per10-0,1022
j7-per10-1,919
j7-per10-2,918
j7-per20-0,893
j7-per20-1,880
j7-per20-2,946
j8-per0-1,996
j8-per0-2,936
j8-per10-0,893
j8-per10-1,848
j8-per10-2,949
j8-per20-0,909
j8-per20-1,699
j8-per20-2,967
GP03-01.txt,778
GP03-02.txt,968
GP03-03.txt,1153
GP03-04.txt,1166
GP03-05.txt,995
GP03-06.txt,999
GP03-07.txt,1172
GP03-08.txt,894
GP03-09.txt,949
GP03-10.txt,1106
GP04-01.txt,841
GP04-02.txt,706
GP04-03.txt,873
GP04-04.txt,1117
GP04-05.txt,996
GP04-06.txt,1058
GP04-07.txt,1321
GP04-08.txt,1185
GP04-09.txt,872
GP04-10.txt,1270
GP05-01.txt,906
GP05-02.txt,880
GP05-03.txt,651
GP05-04.txt,1140
GP05-05.txt,565
GP05-06.txt,853
GP05-07.txt,622
GP05-08.txt,1096
GP05-09.txt,1003
GP05-10.txt,638
GP06-01.txt,1150
GP06-02.txt,684
GP06-03.txt,1033
GP06-04.txt,837
GP06-05.txt,1130
GP06-06.txt,1081
GP06-07.txt,698
GP06-08.txt,1034
GP06-09.txt,775
GP06-10.txt,1106
GP07-01.txt,737
GP07-02.txt,1040
GP07-03.txt,905
GP07-04.txt,928
GP07-05.txt,693
GP07-06.txt,998
GP07-07.txt,738
GP07-08.txt,617
GP07-09.txt,992
GP07-10.txt,970
GP08-01.txt,1002
GP08-02.txt,1002
GP08-03.txt,962
GP08-04.txt,871
GP08-05.txt,1010
GP08-06.txt,1079
GP08-07.txt,957
GP08-08.txt,932
GP08-09.txt,980
GP08-10.txt,1080
GP09-01.txt,858
GP09-02.txt,622
GP09-03.txt,1000
GP09-04.txt,834
GP09-05.txt,884
GP09-06.txt,865
GP09-07.txt,941
GP09-08.txt,920
GP09-09.txt,711
GP09-10.txt,774
GP10-01.txt,998
GP10-02.txt,933
GP10-03.txt,1021
GP10-04.txt,1026
GP10-05.txt,1025
GP10-06.txt,938
GP10-07.txt,946
GP10-08.txt,826
GP10-09.txt,1038
GP10-10.txt,788
