tai04_04_01.txt,391
tai04_04_02.txt,442
tai04_04_03.txt,459
tai04_04_04.txt,443
tai04_04_05.txt,553
tai04_04_06.txt,452
tai04_04_07.txt,327
tai04_04_08.txt,536
tai04_04_09.txt,456
tai04_04_10.txt,419
tai05_05_01.txt,633
tai05_05_02.txt,537
tai05_05_03.txt,666
tai05_05_04.txt,518
tai05_05_05.txt,578
tai05_05_06.txt,626
tai05_05_07.txt,598
tai05_05_08.txt,595
tai05_05_09.txt,621
tai05_05_10.txt,616
tai07_07_01.txt,876
tai07_07_02.txt,878
tai07_07_03.txt,960
tai07_07_04.txt,1017
tai07_07_05.txt,814
tai07_07_06.txt,1033
tai07_07_07.txt,951
tai07_07_08.txt,843
tai07_07_09.txt,942
tai07_07_10.txt,879
tai10_10_01.txt,1356
tai10_10_02.txt,1352
tai10_10_03.txt,1277
tai10_10_04.txt,1305
tai10_10_05.txt,1396
tai10_10_06.txt,1239
tai10_10_07.txt,1261
tai10_10_08.txt,1332
tai10_10_09.txt,1373
tai10_10_10.txt,1283
tai15_15_01.txt,2045
tai15_15_02.txt,2044
tai15_15_03.txt,1990
tai15_15_04.txt,1921
tai15_15_05.txt,1921
tai15_15_06.txt,1854
tai15_15_07.txt,1927
tai15_15_08.txt,1895
tai15_15_09.txt,1993
tai15_15_10.txt,2080
tai20_20_01.txt,2523
tai20_20_02.txt,2722
tai20_20_03.txt,2693
tai20_20_04.txt,2678
tai20_20_05.txt,2753
tai20_20_06.txt,2791
tai20_20_07.txt,2861
tai20_20_08.txt,2757
tai20_20_09.txt,2802
tai20_20_10.txt,2817
j3-per0-1,1564
j3-per0-2,2309
j3-per10-0,1936
j3-per10-1,2208
j3-per10-2,2008
j3-per20-0,1720
j3-per20-1,1712
j3-per20-2,1946
j4-per0-0,1964
j4-per0-1,2358
j4-per0-2,2142
j4-per10-0,2428
j4-per10-1,1970
j4-per10-2,2265
j4-per20-0,1635
j4-per20-1,1805
j4-per20-2,1678
j5-per0-0,2420
j5-per0-1,2767
j5-per0-2,2626
j5-per10-0,2208
j5-per10-1,2697
j5-per10-2,2066
j5-per20-0,2006
j5-per20-1,2238
j5-per20-2,2278
j6-per0-0,2317
j6-per0-1,2728
j6-per0-2,2650
j6-per10-0,2213
j6-per10-1,2924
j6-per10-2,2694
j6-per20-0,2248
j6-per20-1,2658
j6-per20-2,2112
j7-per0-0,2408
j7-per0-1,2701
j7-per0-2,2289
j7-per10-0,2425
j7-per10-1,2643
j7-per10-2,2401
j7-per20-0,2059
j7-per20-1,2335
j7-per20-2,2643
j8-per0-1,2473
j8-per0-2,2934
j8-per10-0,3152
j8-per10-1,2707
j8-per10-2,2674
j8-per20-0,2384
j8-per20-1,2427
j8-per20-2,2729
GP03-01.txt,1667
GP03-02.txt,2319
GP03-03.txt,1990
GP03-04.txt,2158
GP03-05.txt,1997
GP03-06.txt,1992
GP03-07.txt,2148
GP03-08.txt,1995
GP03-09.txt,2152
GP03-10.txt,2165
GP04-01.txt,2624
GP04-02.txt,2971
GP04-03.txt,2028
GP04-04.txt,2300
GP04-05.txt,2280
GP04-06.txt,2892
GP04-07.txt,2601
GP04-08.txt,2550
GP04-09.txt,2623
GP04-10.txt,2656
GP05-01.txt,3295
GP05-02.txt,2680
GP05-03.txt,3384
GP05-04.txt,2298
GP05-05.txt,2936
GP05-06.txt,3853
GP05-07.txt,2361
GP05-08.txt,3209
GP05-09.txt,2558
GP05-10.txt,2798
GP06-01.txt,2966
GP06-02.txt,2180
GP06-03.txt,3147
GP06-04.txt,2935
GP06-05.txt,3452
GP06-06.txt,2948
GP06-07.txt,3004
GP06-08.txt,3163
GP06-09.txt,3471
GP06-10.txt,3861
GP07-01.txt,2987
GP07-02.txt,3062
GP07-03.txt,3545
GP07-04.txt,3272
GP07-05.txt,2738
GP07-06.txt,3650
GP07-07.txt,2764
GP07-08.txt,3334
GP07-09.txt,3336
GP07-10.txt,4134
GP08-01.txt,4420
GP08-02.txt,4165
GP08-03.txt,3377
GP08-04.txt,3673
GP08-05.txt,3957
GP08-06.txt,3427
GP08-07.txt,3602
GP08-08.txt,3517
GP08-09.txt,3662
GP08-10.txt,3413
GP09-01.txt,4402
GP09-02.txt,4230
GP09-03.txt,3887
GP09-04.txt,3667
GP09-05.txt,3879
GP09-06.txt,3457
GP09-07.txt,3560
GP09-08.txt,3337
GP09-09.txt,3910
GP09-10.txt,3857
GP10-01.txt,3011
GP10-02.txt,4767
GP10-03.txt,3764
GP10-04.txt,3764
GP10-05.txt,3567
GP10-06.txt,3477
GP10-07.txt,4181
GP10-08.txt,4226
GP10-09.txt,3850
GP10-10.txt,3784
